,dist_from_root,length,project,leafnode,n_conns
106,0.7244508953350576,0.02172744951406526,L3,7101504,5
107,0.7255404314681058,0.019880454815617794,L2,4835912,1
108,0.7335770365502478,0.04318059764729031,L1 8hr,6348145,5
109,0.7407186529281415,0.016975572845074036,L1 5hr,9602029,0
110,0.7407608738552711,0.01712827746057297,L1 0hr,7124765,0
111,0.7446753799215811,0.013174572177111125,SEM adult,8307365,0
112,0.7467515891405965,0.032341459721241486,N2 dauer (Stigloher3),9597890,0
113,0.7470871802351116,0.03601596303481365,L1 8hr,6360666,0
114,0.7501313538234907,0.06480505214012122,L1 16hr,4244128,18
115,0.7515570765712115,0.010059180487479549,SEM adult,8348736,2
116,0.7526819827581245,0.019729648899270858,N2 dauer (Stigloher3),9597843,0
117,0.7543672117417077,0.047363037554174,N2 dauer (Stigloher2),8983895,1
118,0.7552054987816663,0.07358947961806872,daf-2 dauer,10584376,13
119,0.7555946665123481,0.0224422833789198,L3,7182992,1
120,0.7559923381479596,0.02897235962783922,N2 dauer (Stigloher3),9590589,0
121,0.7588287753566636,0.02278885038091764,SEM adult,8307066,0
122,0.7615838269797677,0.021545806186793127,L1 16hr,4244015,0
123,0.7620363790921285,0.015307945352581067,daf-2 dauer,15133854,0
124,0.7626300301240605,0.01225050832198299,SEM adult,8348758,2
125,0.7698943353703793,0.023104154765134943,L2,4892939,0
126,0.7781728666406118,0.026786911429765893,L1 0hr,6721223,0
127,0.778534865369136,0.01822910755809613,L2,4892925,0
128,0.7803336200856692,0.00835872582300351,daf-2 dauer,10584399,0
129,0.7847195232776755,0.012557414145743025,L1 0hr,6721234,0
130,0.785153448233025,0.09488456540661212,N2 dauer (Stigloher2),8978011,3
131,0.7908883561005493,0.012577348008915464,L2,4835664,1
132,0.8011766479702227,0.023728827838932928,L3,7066405,1
133,0.8073325921034002,0.026786926573398977,L1 5hr,9540507,0
134,0.8105728960742999,0.007614782677109678,SEM adult,8307356,0
135,0.8155741718146792,0.09440151652930592,L1 16hr,4412287,31
136,0.8206175698664675,0.02169601219594907,L2,4835692,0
137,0.823852953083658,0.014006924910838787,N2 dauer (Stigloher3),16682836,0
138,0.8272642142448307,0.03294941297047052,N2 dauer (Stigloher2),8786926,0
139,0.8309984262054292,0.019596941712475988,L1 5hr,9576067,0
140,0.8318835568939407,0.005398806038688852,TEM adult,8137724,0
141,0.8378675701677996,0.013794117966440648,N2 dauer (Stigloher3),9596090,0
142,0.8384969558482847,0.0031289058677064566,daf-2 dauer,10584480,1
143,0.8386810034684279,0.09545745400182709,N2 dauer (Stigloher2),8652477,0
144,0.8424744293218962,0.01812445306665285,L3,7066428,1
145,0.8448521505011439,0.0004464456838916197,N2 dauer (Stigloher3),9499469,0
146,0.8484827602840472,0.02722956370060797,L1 0hr,6721327,1
147,0.8486714054524311,0.006879598384834101,daf-2 dauer,10584479,0
148,0.8491177129466733,0.037829510346407295,N2 dauer (Stigloher3),9516461,1
149,0.8524651303218825,0.02053927604302992,L2,4835727,0
150,0.8563941848108497,0.02351861008747935,L2,4835740,1
151,0.8579580050231548,0.01581615234642107,L1 5hr,9540539,0
152,0.8587229129396996,0.0033193310574105117,N2 dauer (Stigloher2),8954113,0
153,0.8618930854227556,0.011171330238507067,SEM adult,8348895,0
154,0.8657825405031245,0.01665453665058289,L2,4892768,3
155,0.8658387931300882,0.015310775763204974,L1 5hr,9576141,0
156,0.8659409628491024,0.01686642205807305,SEM adult,8307353,0
157,0.8717144275349137,0.007127119378585635,L3,7066444,0
158,0.8733620440160518,0.01093061796953738,SEM adult,8307204,0
159,0.8736124033098888,0.017723691802608257,L3,7101413,1
160,0.8794481593893817,0.05113816228135122,N2 dauer (Stigloher2),8786943,0
161,0.8857928443592733,0.027807095341086076,N2 dauer (Stigloher3),16679029,0
162,0.8920614590632607,0.022938931614988393,TEM adult,8137800,0
163,0.8933508054822094,0.023588375380560443,SEM adult,8348965,0
164,0.8940084632189352,0.03249790636600492,L1 8hr,6360653,0
165,0.8956920764311789,0.005707183783470191,daf-2 dauer,10584477,1
166,0.8965180074548648,0.003548696423093937,N2 dauer (Stigloher3),9499456,0
167,0.8970065132592303,0.013769832954709462,L3,7066460,0
168,0.9021581541504077,0.019940556039375307,SEM adult,8348979,0
169,0.9027673116367845,0.038728251975372344,N2 dauer (Stigloher3),9600212,0
170,0.9040860549543435,0.032278627563499515,daf-2 dauer,10584474,0
171,0.9091888950859073,0.01899011614335205,daf-2 dauer,10582708,0
172,0.9129350934744527,0.02833519865774485,N2 dauer (Stigloher2),8786912,0
173,0.917031874335145,0.04703142085375412,daf-2 dauer,10582703,2
174,0.9175777348220974,0.0474041011900471,L2,4835843,1
175,0.9293597623397553,0.04186448994579945,SEM adult,8307350,2
176,0.931132465757127,0.015616157493087021,N2 dauer (Stigloher3),16682222,0
177,0.9319613985981384,0.060812435677045806,N2 dauer (Stigloher2),8786885,1
178,0.9344600552947241,0.011203589395595168,L1 8hr,6348092,0
179,0.9368183783451011,0.016560801700730772,N2 dauer (Stigloher2),8786951,0
180,0.9379539643192296,0.013905678868766843,SEM adult,8307256,4
181,0.9396092116606537,0.04559056850665161,L2,4892876,0
182,0.945786668009335,0.01013074341929723,daf-2 dauer,10584456,2
183,0.9573712602326004,0.015037885380184923,L1 5hr,9576120,0
184,0.9580574582718526,0.032815159852050114,L1 0hr,6713975,0
185,0.9606437264930794,0.003574483045145691,daf-2 dauer,10582696,1
186,0.9610810008244284,0.02354915052126278,SEM adult,8349031,5
187,0.9673397849578743,0.015580363395862745,TEM adult,8137889,0
188,0.9680656589572677,0.019366500955696163,L1 0hr,6721302,1
189,0.9779476350722448,0.019339978293733958,L1 16hr,4244113,0
190,0.9793047741202175,0.017348248813258006,TEM adult,8137906,0
191,0.9847196974286476,0.01394506770907785,daf-2 dauer,10584468,1
192,0.9849036111613797,0.005065640230258408,TEM adult,8137922,0
193,0.9862010471871921,0.012897339977037629,L1 0hr,6713989,2
